count, Stick Right Slider (10cm), left pedal pos (cm), left slider pos (cm), right pedal pos (cm), right slider pos (cm), current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
9.49,3.07,0,0,0,0,0.063,0,0,0,0,
9.5,3.07,0,0,0,0,0.063,0,0,0,0,
9.51,3.07,0,0,0,0,0.02,0,0,0,0,
9.52,3.07,0,0,0,0,0.02,0,0,0,0,
9.53,3.07,0,0,0,0,0.149,0,0,0,0,
9.54,3.07,0,0,0,0,0.149,0,0,0,0,
9.55,3.07,0,0,0,0,0.149,0,0,0,0,
9.559999,3.07,0,0,0,0,0.305,0,0,0,0,
9.57,3.07,0,0,0,0,0.305,0,0,0,0,
9.58,3.07,0,0,0,0,0.677,0,0,0,0,
9.59,3.07,0,0,0,0,0.677,0,0,0,0,
9.599999,3.06,0,0,0,0,0.51,0,0,0,0,
9.61,3.06,0,0,0,0,0.51,0,0,0,0,
9.62,3.06,0,0,0,0,0.51,0,0,0,0,
9.63,3.06,0,0,0,0,0.588,0,0,0,0,
9.639999,3.06,0,0,0,0,0.588,0,0,0,0,
9.65,3.05,0,0,0,0,0.413,0,0,0,0,
9.66,3.05,0,0,0,0,0.413,0,0,0,0,
9.67,3.04,0,0,0,0,0.462,0,0,0,0,
9.679999,3.04,0,0,0,0,0.462,0,0,0,0,
9.69,3.02,0,0,0,0,0.462,0,0,0,0,
9.7,3.02,0,0,0,0,0.528,0,0,0,0,
9.71,3.02,0,0,0,0,0.528,0,0,0,0,
9.719999,3.01,0,0,0,0,0.442,0,0,0,0,
9.73,3.01,0,0,0,0,0.442,0,0,0,0,
9.74,3,0,0,0,0,0.441,0,0,0,0,
9.75,3,0,0,0,0,0.441,0,0,0,0,
9.76,2.98,0,0,0,0,0.441,0,0,0,0,
9.77,2.98,0,0,0,0,0.444,0,0,0,0,
9.78,2.98,0,0,0,0,0.444,0,0,0,0,
9.79,2.96,0,0,0,0,0.468,0,0,0,0,
9.8,2.96,0,0,0,0,0.468,0,0,0,0,
9.809999,2.94,0,0,0,0,0.493,0,0,0,0,
9.82,2.94,0,0,0,0,0.493,0,0,0,0,
9.83,2.92,0,0,0,0,0.538,0,0,0,0,
9.84,2.92,0,0,0,0,0.538,0,0,0,0,
9.849999,2.92,0,0,0,0,0.538,0,0,0,0,
9.86,2.89,0,0,0,0,0.559,0,0,0,0,
9.87,2.89,0,0,0,0,0.559,0,0,0,0,
9.88,2.86,0,0,0,0,0.547,0,0,0,0,
9.889999,2.86,0,0,0,0,0.547,0,0,0,0,
9.9,2.84,0,0,0,0,0.571,0,0,0,0,
9.91,2.84,0,0,0,0,0.571,0,0,0,0,
9.92,2.84,0,0,0,0,0.571,0,0,0,0,
9.929999,2.81,0,0,0,0,0.563,0,0,0,0,
9.94,2.81,0,0,0,0,0.563,0,0,0,0,
9.95,2.77,0,0,0,0,0.52,0,0,0,0,
9.96,2.77,0,0,0,0,0.52,0,0,0,0,
9.969999,2.74,0,0,0,0,0.52,0,0,0,0,
9.98,2.74,0,0,0,0,0.489,0,0,0,0,
9.99,2.74,0,0,0,0,0.489,0,0,0,0,
